rto,Maker,state,rto_number,district,BIO-CNG/BIO-GAS,BIO-DIESEL(B100),BIO-METHANE,CNG ONLY,DIESEL,DIESEL/HYBRID,DI-METHYL ETHER,DUAL DIESEL/BIO CNG,DUAL DIESEL/CNG,DUAL DIESEL/LNG,ELECTRIC(BOV),ETHANOL(E100),FLEX-FUEL(BIO-DIESEL),FLEX-FUEL(ETHANOL),FUEL CELL HYDROGEN,HCNG,HYDROGEN(ICE),LNG,LPG ONLY,METHANOL,NOT APPLICABLE,PETROL,PETROL/CNG,PETROL(E20),PETROL(E20)/CNG,PETROL(E20)/HYBRID,PETROL(E20)/HYBRID/CNG,PETROL(E20)/LPG,PETROL/HYBRID,PETROL/HYBRID/CNG,PETROL/LPG,PETROL/METHANOL,PLUG-IN HYBRID EV,PURE EV,SOLAR,STRONG HYBRID EV,TOTAL
ANGAMALI SRTO,HYUNDAI MOTOR INDIA LTD,Kerala,KL63,Ernakulam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,1,0,0,8
ANGAMALI SRTO,JSW MG MOTOR INDIA PVT LTD,Kerala,KL63,Ernakulam,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,11
ANGAMALI SRTO,KIA INDIA PRIVATE LIMITED,Kerala,KL63,Ernakulam,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7
ANGAMALI SRTO,MAHINDRA & MAHINDRA LIMITED,Kerala,KL63,Ernakulam,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
ANGAMALI SRTO,MAHINDRA ELECTRIC AUTOMOBILE LTD,Kerala,KL63,Ernakulam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5
ANGAMALI SRTO,MARUTI SUZUKI INDIA LTD,Kerala,KL63,Ernakulam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,13,13,0,0,0,0,0,0,0,2,0,0,70
ANGAMALI SRTO,NISSAN MOTOR INDIA PVT LTD,Kerala,KL63,Ernakulam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
ANGAMALI SRTO,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,Kerala,KL63,Ernakulam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4
ANGAMALI SRTO,STELLANTIS AUTOMOBILES INDIA PVT LTD,Kerala,KL63,Ernakulam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
ANGAMALI SRTO,TATA MOTORS PASSENGER VEHICLES LTD,Kerala,KL63,Ernakulam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8
ANGAMALI SRTO,TATA PASSENGER ELECTRIC MOBILITY LTD,Kerala,KL63,Ernakulam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9
ANGAMALI SRTO,TOYOTA KIRLOSKAR MOTOR PVT LTD,Kerala,KL63,Ernakulam,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,4,0,0,0,0,0,0,8,23
ARAKKONAM UO,HONDA CARS INDIA LTD,Tamil Nadu,TN609,Vellore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ARAKKONAM UO,HYUNDAI MOTOR INDIA LTD,Tamil Nadu,TN609,Vellore,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,9
ARAKKONAM UO,KIA INDIA PRIVATE LIMITED,Tamil Nadu,TN609,Vellore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7
ARAKKONAM UO,MAHINDRA & MAHINDRA LIMITED,Tamil Nadu,TN609,Vellore,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
ARAKKONAM UO,MAHINDRA ELECTRIC AUTOMOBILE LTD,Tamil Nadu,TN609,Vellore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
ARAKKONAM UO,MARUTI SUZUKI INDIA LTD,Tamil Nadu,TN609,Vellore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,4,0,0,0,0,0,0,0,0,0,0,28
ARAKKONAM UO,RENAULT INDIA PVT LTD,Tamil Nadu,TN609,Vellore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
ARAKKONAM UO,TATA MOTORS LTD,Tamil Nadu,TN609,Vellore,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ARAKKONAM UO,TATA MOTORS PASSENGER VEHICLES LTD,Tamil Nadu,TN609,Vellore,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,15
ARAKKONAM UO,TATA PASSENGER ELECTRIC MOBILITY LTD,Tamil Nadu,TN609,Vellore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
ARAKKONAM UO,TOYOTA KIRLOSKAR MOTOR PVT LTD,Tamil Nadu,TN609,Vellore,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,6
ARANI RTO,HYUNDAI MOTOR INDIA LTD,Tamil Nadu,TN516,Vellore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,5
ARANI RTO,KIA INDIA PRIVATE LIMITED,Tamil Nadu,TN516,Vellore,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8
ARANI RTO,MAHINDRA & MAHINDRA LIMITED,Tamil Nadu,TN516,Vellore,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ARANI RTO,MAHINDRA ELECTRIC AUTOMOBILE LTD,Tamil Nadu,TN516,Vellore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
ARANI RTO,MARUTI SUZUKI INDIA LTD,Tamil Nadu,TN516,Vellore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,6,0,0,0,0,0,0,0,0,0,0,38
ARANI RTO,NISSAN MOTOR INDIA PVT LTD,Tamil Nadu,TN516,Vellore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
ARANI RTO,RENAULT INDIA PVT LTD,Tamil Nadu,TN516,Vellore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
ARANI RTO,TATA MOTORS LTD,Tamil Nadu,TN516,Vellore,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ARANI RTO,TATA MOTORS PASSENGER VEHICLES LTD,Tamil Nadu,TN516,Vellore,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,10
ARANI RTO,TATA PASSENGER ELECTRIC MOBILITY LTD,Tamil Nadu,TN516,Vellore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
ARANI RTO,TOYOTA KIRLOSKAR MOTOR PVT LTD,Tamil Nadu,TN516,Vellore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
ARANTHANGI UO,HONDA CARS INDIA LTD,Tamil Nadu,TN592,Thanjavur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ARANTHANGI UO,HYUNDAI MOTOR INDIA LTD,Tamil Nadu,TN592,Thanjavur,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,14
ARANTHANGI UO,KIA INDIA PRIVATE LIMITED,Tamil Nadu,TN592,Thanjavur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6
ARANTHANGI UO,MAHINDRA & MAHINDRA LIMITED,Tamil Nadu,TN592,Thanjavur,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11
ARANTHANGI UO,MAHINDRA ELECTRIC AUTOMOBILE LTD,Tamil Nadu,TN592,Thanjavur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
ARANTHANGI UO,MARUTI SUZUKI INDIA LTD,Tamil Nadu,TN592,Thanjavur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,10,15,0,0,0,0,0,0,0,0,0,0,54
ARANTHANGI UO,NISSAN MOTOR INDIA PVT LTD,Tamil Nadu,TN592,Thanjavur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ARANTHANGI UO,RENAULT INDIA PVT LTD,Tamil Nadu,TN592,Thanjavur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ARANTHANGI UO,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,Tamil Nadu,TN592,Thanjavur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
ARANTHANGI UO,TATA MOTORS LTD,Tamil Nadu,TN592,Thanjavur,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ARANTHANGI UO,TATA MOTORS PASSENGER VEHICLES LTD,Tamil Nadu,TN592,Thanjavur,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,9
ARANTHANGI UO,TATA PASSENGER ELECTRIC MOBILITY LTD,Tamil Nadu,TN592,Thanjavur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
ARANTHANGI UO,TOYOTA KIRLOSKAR MOTOR PVT LTD,Tamil Nadu,TN592,Thanjavur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,1,0,0,0,0,0,0,0,7
ARAVAKURICHI UO,HYUNDAI MOTOR INDIA LTD,Tamil Nadu,TN632,Salem,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5
ARAVAKURICHI UO,MAHINDRA & MAHINDRA LIMITED,Tamil Nadu,TN632,Salem,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
ARAVAKURICHI UO,MARUTI SUZUKI INDIA LTD,Tamil Nadu,TN632,Salem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,4,0,0,0,0,0,0,0,1,0,0,20
ARAVAKURICHI UO,RENAULT INDIA PVT LTD,Tamil Nadu,TN632,Salem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ARAVAKURICHI UO,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,Tamil Nadu,TN632,Salem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
ARAVAKURICHI UO,STELLANTIS AUTOMOBILES INDIA PVT LTD,Tamil Nadu,TN632,Salem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ARAVAKURICHI UO,TATA PASSENGER ELECTRIC MOBILITY LTD,Tamil Nadu,TN632,Salem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
ARAVAKURICHI UO,TOYOTA KIRLOSKAR MOTOR PVT LTD,Tamil Nadu,TN632,Salem,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4
ARIYALUR RTO,HONDA CARS INDIA LTD,Tamil Nadu,TN61,Tiruchirappalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ARIYALUR RTO,HYUNDAI MOTOR INDIA LTD,Tamil Nadu,TN61,Tiruchirappalli,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,5,0,0,0,0,0,0,0,0,0,0,0,23
ARIYALUR RTO,JSW MG MOTOR INDIA PVT LTD,Tamil Nadu,TN61,Tiruchirappalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
ARIYALUR RTO,KIA INDIA PRIVATE LIMITED,Tamil Nadu,TN61,Tiruchirappalli,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6
ARIYALUR RTO,MAHINDRA & MAHINDRA LIMITED,Tamil Nadu,TN61,Tiruchirappalli,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
ARIYALUR RTO,MARUTI SUZUKI INDIA LTD,Tamil Nadu,TN61,Tiruchirappalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,19,10,0,0,0,0,0,0,0,0,0,0,64
ARIYALUR RTO,NISSAN MOTOR INDIA PVT LTD,Tamil Nadu,TN61,Tiruchirappalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ARIYALUR RTO,RENAULT INDIA PVT LTD,Tamil Nadu,TN61,Tiruchirappalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5
ARIYALUR RTO,STELLANTIS AUTOMOBILES INDIA PVT LTD,Tamil Nadu,TN61,Tiruchirappalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ARIYALUR RTO,TATA MOTORS LTD,Tamil Nadu,TN61,Tiruchirappalli,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ARIYALUR RTO,TATA MOTORS PASSENGER VEHICLES LTD,Tamil Nadu,TN61,Tiruchirappalli,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,11
ARIYALUR RTO,TOYOTA KIRLOSKAR MOTOR PVT LTD,Tamil Nadu,TN61,Tiruchirappalli,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,3,0,0,0,0,0,0,0,16
ARUPPUKOTTAI UO,HONDA CARS INDIA LTD,Tamil Nadu,TN622,Madurai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
ARUPPUKOTTAI UO,HYUNDAI MOTOR INDIA LTD,Tamil Nadu,TN622,Madurai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
ARUPPUKOTTAI UO,KIA INDIA PRIVATE LIMITED,Tamil Nadu,TN622,Madurai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4
ARUPPUKOTTAI UO,MAHINDRA & MAHINDRA LIMITED,Tamil Nadu,TN622,Madurai,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
ARUPPUKOTTAI UO,MARUTI SUZUKI INDIA LTD,Tamil Nadu,TN622,Madurai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,4,0,0,0,0,0,0,0,0,0,0,29
ARUPPUKOTTAI UO,RENAULT INDIA PVT LTD,Tamil Nadu,TN622,Madurai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4
ARUPPUKOTTAI UO,TATA MOTORS PASSENGER VEHICLES LTD,Tamil Nadu,TN622,Madurai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
ARUPPUKOTTAI UO,TOYOTA KIRLOSKAR MOTOR PVT LTD,Tamil Nadu,TN622,Madurai,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
ATHANI ARTO,HYUNDAI MOTOR INDIA LTD,Karnataka,KA71,Belgaum,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
ATHANI ARTO,KIA INDIA PRIVATE LIMITED,Karnataka,KA71,Belgaum,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ATHANI ARTO,MAHINDRA & MAHINDRA LIMITED,Karnataka,KA71,Belgaum,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ATHANI ARTO,MARUTI SUZUKI INDIA LTD,Karnataka,KA71,Belgaum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,1,0,0,0,0,0,0,0,0,0,0,18
ATHANI ARTO,RENAULT INDIA PVT LTD,Karnataka,KA71,Belgaum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ATHANI ARTO,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,Karnataka,KA71,Belgaum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
ATHANI ARTO,TATA MOTORS PASSENGER VEHICLES LTD,Karnataka,KA71,Belgaum,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5
ATHANI ARTO,TATA PASSENGER ELECTRIC MOBILITY LTD,Karnataka,KA71,Belgaum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
ATHANI ARTO,TOYOTA KIRLOSKAR MOTOR PVT LTD,Karnataka,KA71,Belgaum,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
ATTINGAL RTO,HONDA CARS INDIA LTD,Kerala,KL16,Thiruvananthapuram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
ATTINGAL RTO,HYUNDAI MOTOR INDIA LTD,Kerala,KL16,Thiruvananthapuram,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,9
ATTINGAL RTO,JSW MG MOTOR INDIA PVT LTD,Kerala,KL16,Thiruvananthapuram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8
ATTINGAL RTO,KIA INDIA PRIVATE LIMITED,Kerala,KL16,Thiruvananthapuram,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5
ATTINGAL RTO,MAHINDRA & MAHINDRA LIMITED,Kerala,KL16,Thiruvananthapuram,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8
ATTINGAL RTO,MAHINDRA ELECTRIC AUTOMOBILE LTD,Kerala,KL16,Thiruvananthapuram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
ATTINGAL RTO,MARUTI SUZUKI INDIA LTD,Kerala,KL16,Thiruvananthapuram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,17,9,0,0,1,0,0,0,0,0,0,1,99
ATTINGAL RTO,RENAULT INDIA PVT LTD,Kerala,KL16,Thiruvananthapuram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
ATTINGAL RTO,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,Kerala,KL16,Thiruvananthapuram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4
ATTINGAL RTO,TATA MOTORS PASSENGER VEHICLES LTD,Kerala,KL16,Thiruvananthapuram,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,13
ATTINGAL RTO,TATA PASSENGER ELECTRIC MOBILITY LTD,Kerala,KL16,Thiruvananthapuram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6
ATTINGAL RTO,TOYOTA KIRLOSKAR MOTOR PVT LTD,Kerala,KL16,Thiruvananthapuram,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,11
ATTUR RTO,HONDA CARS INDIA LTD,Tamil Nadu,TN591,Salem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ATTUR RTO,HYUNDAI MOTOR INDIA LTD,Tamil Nadu,TN591,Salem,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,12
ATTUR RTO,KIA INDIA PRIVATE LIMITED,Tamil Nadu,TN591,Salem,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5
ATTUR RTO,MAHINDRA & MAHINDRA LIMITED,Tamil Nadu,TN591,Salem,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
ATTUR RTO,MARUTI SUZUKI INDIA LTD,Tamil Nadu,TN591,Salem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,15,14,0,0,0,0,0,0,0,0,0,0,68
ATTUR RTO,NISSAN MOTOR INDIA PVT LTD,Tamil Nadu,TN591,Salem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
ATTUR RTO,RENAULT INDIA PVT LTD,Tamil Nadu,TN591,Salem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ATTUR RTO,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,Tamil Nadu,TN591,Salem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5
ATTUR RTO,TATA MOTORS LTD,Tamil Nadu,TN591,Salem,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ATTUR RTO,TATA MOTORS PASSENGER VEHICLES LTD,Tamil Nadu,TN591,Salem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8
ATTUR RTO,TATA PASSENGER ELECTRIC MOBILITY LTD,Tamil Nadu,TN591,Salem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
ATTUR RTO,TOYOTA KIRLOSKAR MOTOR PVT LTD,Tamil Nadu,TN591,Salem,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,0,1,8
